Q9UIJ7	P23142-4
P55957	Q07820
Q8N0U1	O75360
P62993	Q15109
Q9NP98	Q9BRK4
Q14596	P49840
Q99932-2	P60410
Q8N443	Q15323
P06241	P56945
Q16650	Q96G75
P60410	A8MQ03
Q07325	P27487
Q969G3	Q08379
Q86WQ0	Q96D03
Q99750	Q08E93
Q8IYR0	Q5T124
P49639	Q14990
O60336	P49639
A4D2J0	P38646
O75425	Q8N6L0
Q9UK97	O43156
Q5T753	P26371
Q86VP1	Q9NS91
Q14511	Q8N9N5
Q96R06	Q53FD0
Q13671	Q86TI0
Q9H9J2	Q15047
Q9NRD5	Q6P1J9
P63279	Q7Z6E9
Q495M9	P25791-3
O60437	O14771
O43597	Q5TA82
Q9BZR9	P51668
O75460-1	O75460-1
Q52LG2	Q96A72
Q68D86	A0A0C4DGF1
A5D8V6	Q96I87
Q96KN8-3	Q9NSC5
P0DN76	P04264
Q96QR8	Q9Y5E9
P62258	P27348
O95238	Q7Z614-3
O00308	Q96GM5
Q9Y2U8	O15198-2
Q8NDP4	P60409
Q8NDP4	P60411
Q9Y2J4	P35240-4
Q9UIB8	O60880
Q66K74	O14543
P00540	Q9Y2D8
Q92731	P53041
Q8N122	Q9HB90
O94818-2	Q8IX90
O95405	P36873
P00533	P08581
Q53FW8	Q15323
A8MQ03	Q8N370
Q6NZ36-1	O15360
Q9NWF9	P57075-2
O95251	P10275
Q9H788	Q8NHQ1
Q9BWG6	Q8TD10
Q9BYQ3	P59991
Q96LB3	Q9Y366
Q86V38	Q9BY27
Q13561	Q9NZ32
Q8N9W6	Q6P1W5
O75530	O75530
P20618	Q9Y2V7
P54274	Q14894
Q9H3U1	P61244
Q9BXW9	P51587
Q9Y6K9	A0MZ66
P02792	Q8N6Y0
Q6A162	P23769
Q8WWY3	P62318
Q8N684-3	O43809
Q969V4	Q06455-2
Q9UMX0-2	P48723
P04156	P62945
O76003	Q9UFW8
Q96EN8	Q9NVD7
Q08379	P24863
Q99932-2	Q5W5X9-3
Q86WP2	Q3B820
Q99728	Q05048
Q05397	O43294
O60941-5	Q96LR2
A0A0S2Z4G9	P36406
Q969G2	Q8N2Z9
O95198	Q9BUI4
P15173	P02792
Q9Y2J4	Q4G0R1
Q13233	Q12933
A5D8V6	Q93062
Q86VP1	Q15038
P14373	Q9BQ24
O75909-2	Q8TDS5
P55196	Q92692
Q16665	P14618-1
Q6FHY5	P55273
Q9UMX1	O95678
Q86U70-2	P61968
Q96KG9-4	Q13526
Q93062	O94955
P36954	A0JLT2
O43186	O94888
A5D8V6	Q93062-3
Q9NZC7-5	P18825
Q9NQ30	P49639
Q969G3	Q8NHQ1
Q96N58	P60370
P63096	P49286
O43829	Q15013
Q8IWZ6	Q8TAM1
P11021	P14625
Q9NVN8	Q6NT76
P48051	A0A024R8L2
Q12933	Q13233
P08727	Q9H257
P56851	Q8N205
P19320	Q9NSD9
P36405	Q9H501
Q00536	Q8ND76-1
Q9NYB9-2	Q9Y605
Q7Z3S9	O95897
Q6A162	Q8IYR0
P49286	P42356
Q16637	P62314
O00585	P02776
O75355	Q8N205
Q8TBB1	Q12933
A8MQ03	Q6RVD6
Q13501	P60520
Q5TA81	O43609
Q8N6W0	Q8N0U1
Q9NYY3	Q86Y33
Q96QD8	Q99942
A1A5D9	P32969
P31146	A1L4K1
Q53FW8	P15884
Q93015-2	Q8IYS1
Q7L273	Q53HV7-2
Q8TCE9	Q969V4
Q8IWB6	Q96D03
P0C0S8	P63104
Q8N684-3	Q96NT3-2
Q96HA1	Q8TAP6
P46940	P32243-2
O00311	Q08379
Q9H305	Q9UMX0
Q15645	Q9BSH5
Q96T60	P23508
O94875	Q8N5M1
O94916	Q92841
Q99626	Q9BQ66
Q8ND90	Q9UKJ5
Q14738	Q562F6
P41146	Q6ZMG9
D3DR40	Q8WV44
O43296	Q9Y473
P05230	P11362
Q9BU76	Q9H8W4
Q8WUM4	Q9BY43
P49901	Q92824-2
Q2TBE0	Q5T7B8-2
Q06710	P31274
Q96AP0	Q15554
Q9UJX5	Q9UJX4
P08670	Q08117-2
Q15056-2	Q9NZD8
P07438	P60371
Q8TAP6	Q9NXN4
P40692	P43361
Q9BX70	Q13618
Q6A162	Q8IYX8-2
Q6A162	O95864-3
P60228	Q9UBQ5
O00155	Q53XM7
Q96PN8	Q8NCR6
Q92997	P57060
Q96HT8	Q9C0F1
P41134	A6NI15
P53990-3	P13798
Q8TD17	Q96CV9
Q15038	Q8N4W5
Q9NS73-5	Q9UK41
O75569	P78563-4
Q08AM6	Q5BKX5-3
Q13077	O15519
P57075-2	Q9UHC7
Q9BYE3	Q9BYS1
Q9UPN6	O75420
Q9BUZ4	Q96D16
Q13952-2	Q02548
Q9NZ52-2	Q6ZNH5
P0C7H8	A8MQ03
Q9H0I2	O15544
Q96GX1	Q8TCJ2
P60410	P52744-2
Q9BW66	Q08379
Q68D86	Q17RB0
Q9Y2K2	P63104
Q9NS23-2	Q66K89
Q13155	A0A0S2Z6H0
Q7L591	Q13077
P15498	P63000
Q8N3L3	Q96MT8-3
Q6FHY5	Q00526
Q9ULW3	Q9BRK4
O00273	O76075
Q96CA5	P47897
P04637	P13497
Q5VUG0	Q8IX21
P38646	P21912
V9HWF5	P15884
Q08426	Q04864-2
Q15653	Q04206
P62837	Q13489
Q14525	Q7Z3C6-3
Q8N2N9-4	Q02040
Q9H7H0-2	Q6A162
P26678	O95197-3
Q2TAC2	Q96HB5-4
P56545-3	Q9H0I2
Q9BYR5	O15162
Q8TAL5	Q5R372-2
P49639	Q9BYR6
Q96SQ5	Q9GZV8
Q9UMX0-2	Q96FB2
Q53SE7	P35236
Q6PEX3	P28799
O14745	P60484
Q06547	Q96M61
Q12906	P14866-1
Q9Y250	Q8TCX5
Q6P1M0	Q14457
Q96E35	Q9H0E2
Q8NEP3	O75147
Q99750	Q969E2
Q49AR9	Q86T90
Q9NZC7-5	Q9NU39
Q9NWU2	O15173
Q9Y680	O43765
Q7Z3S9	Q9BYR3
Q9NZD8	Q5JR59-3
Q14957	P78352
Q15154-3	Q7Z6G3-2
Q04941	Q9H813
Q9BYV6	Q9BYV6
O95400	P62136
Q96CG3	Q8TBB1
Q13868	Q9Y3B2
Q7Z5V6-2	Q7L273
O43294	Q05397
Q14061	O75880
Q9BYR7	P60370
Q96B97	P0CG48
Q5JR59-3	Q96SQ5
P62714	Q9NRL3
Q9GZP9	Q9NR28
O75382	P49674
P26371	Q96EG3
Q08117-2	Q9NUL5-4
O95363	P60370
P23497	Q14D33
Q96S99	Q96JM7
Q16254	P11802
Q49A26-4	P60900
Q5W5X9-3	P60410
Q9BT92	Q9UJ41-4
P09016	Q9NW38
Q9UJW9	O14964
Q8IWL3	P23526
Q96FJ2	P60520
O43707-1	P10276
P04271	Q8WXG8
Q9NRI5-2	Q15973
Q8N684-3	O95995
Q96CS7	Q6ICM1
Q9UQM7	Q14847-2
O14964	Q99732
Q13515	Q9Y3C0
Q96QF0-2	O75154-1
Q9NP55	P41970
Q6NSZ9-2	Q9BWT7
Q66K74	O14599
Q5JST6	Q17RB8
Q9NU19	Q5JR59-3
O43747-2	Q96S82
Q5TA78	P60409
Q96IV0	P54725
Q86SE9	Q8IXK0
O43639	O00401
Q9UI47-2	P62873
Q9UBR4-2	Q7Z6J9
Q8NFA0-2	O75382
Q9NUL5	P43355
Q8TC83	Q9H0C1
Q6FHY5	Q00597
Q99650	P50458
Q9HC98-4	Q9UPW0
Q9Y5A6	Q9NWS9-2
P35222	O00482-1
Q8TDM0-3	Q9H0I2
Q9BZW8	P09326
Q9H0F7	Q92766
P49888	O76083-2
Q9Y3A0	Q5HYK3
Q8IYE0-2	Q9Y3Q8
O60341-1	Q9UKL0
Q3LI70	O75593
A8MQ03	Q96H86
Q9UJX0-2	Q8TBB1
O43791	Q99836
Q9BW04	Q9NSC5
Q00403	P20226
P02766	Q15109
P36508	A1L4K1
P78385	Q9Y223-2
Q86U70	O60663-2
O43186	Q9UI47-2
Q9UJV3-2	Q53Z40
P12931	P00533
P21145	Q16849-3
Q02548	Q17RB8
Q8TD10	Q9BXY8
O00463	Q5BJF6-2
Q9H257-2	Q8TBB1
Q8NCP5	Q9UNA4
P06239	O60880
Q13227	Q9UBB9
Q9UPY5	Q07627
Q8N339	P49901
P32242	Q5T751
Q8TBB1	Q9BYR5
Q6VN20	O43464
P59991	Q8IY34
Q6W2J9-4	Q86SE9
P49366	Q7L8A9
P63167	Q8WW35
Q96EY7	Q92731
Q96NT3-2	Q99471
Q12797-6	P0DMR2
Q8TBK6	Q8NHQ1
Q6ISS4	Q9UMX0
Q9UBD5	Q13415
Q9Y2J4-4	Q9H257
O15145	O43365
Q96LP2	Q15287
P27105	Q9NS69
Q9NRY5	P43378
Q92845	Q63ZY3
P52594	P51809
Q15323	Q8TBZ8
Q96AL5	Q8N9I5
Q5VWN6	Q9UJV3-2
Q93062	O95947
Q8N205-2	Q15560
Q8IVT2	Q7L190
Q15788	P03372
P63027	P61266
Q9Y2K5-2	Q92567
A0A1B0GTW0	Q9BZJ8
Q9H5X1	A0A0C4DFQ7
Q6L8H1	Q02930-3
Q49AR9	Q7Z6I5
Q9UBB9	Q86XR8
Q15973	Q15323
Q9H0N5	Q8TCE9
P55081	Q68D86
O95990-3	A1L4K1
P04183	Q14194
Q15777	Q08AM6
P54274	Q9BWD1
Q8TBK6	Q96EZ8
O60716	O14495
Q13422	Q9HC98
Q14145	P06454-2
A0A024R8L2	Q9UHD9
Q14141	P09651
Q99436	Q99436
Q3LI72	Q7L5A3
Q8NFV4-4	Q9BVN2
P50542	P06703
P27105	Q96AA3
Q9NP94	Q96Q45-2
Q96CV9	Q9Y3C0
Q3SXR9	Q8N7W2-2
Q96AH0	Q12800
P17987	Q13033
Q9UJW9	Q6IPU0
Q86XE0	O60749
A0A024R4S4	P60409-2
P08631-2	O43559
Q9H2G9	Q9BSW7
P62256	Q9UBF1
O15496	Q7Z5V6-2
Q96ED9-2	Q96SQ5
Q96A72	Q5JST6
Q6P1Q0	Q00765
Q99750	Q9UK13
O94972	Q9Y272
Q96D09	O76064
Q9BSW7	Q68D86
P08559	Q16891
O43741	Q96E35
O95365	Q9NRL2
Q9NRI5-2	P07910
Q9BUN8	P51572
Q96KQ4	Q13515
Q96T60	Q9UID6
Q96Q15	Q9Y5S9
Q9HAS0	Q68J44
Q9BX59	Q49A26-4
Q8IWD4	P31948
Q13323	Q4LDR2
O95822	O95822
Q12913	O15530
O75477	B2RDE6
A5D903	Q9UMX0-2
Q6PI77	P25800
P21731	Q13162
Q9NX47	O43583
Q13137	P08218
Q9UJW9	O94868-3
P30876	Q9Y5B0
Q9H4B7	P51957
Q9Y2V7	G3V1X1
Q13671	Q7Z699
O00308	P84022
Q9UJ41-4	Q86YV0
Q6FHY5	P23025
O15344	O14933
Q68CQ4	Q96T51
Q96MT8	O94986
A0A0C3SFZ9	Q96NT3-2
Q96PM5	Q6UXH0
Q9H3R5	P84090
Q8N720	Q96E03
P52744	P60371
Q8IVV7	Q9H7D7
Q8WU20	Q06124
Q9P2K6	Q99471
Q9H8W4	Q16851
Q64LD2-2	Q3LI76
Q8WYR1	P21912
Q13322-4	P42681
Q8IWZ5	Q9BWG6
Q02833	O43639
Q8TD10	Q14D33
Q02241	Q04917
O60341	Q14525
P16333	P35968
Q07817	P45983
O95214	Q96BA8
Q99081	O75716
Q9NWS0	Q9Y4R8
Q8N6L0	Q53FD0-2
A0A0S2Z4D9	Q15654
Q5JR59-3	P09211
Q5JR59	P17024
Q5TB80	Q8N960
O00204	O43704
Q86XT4	Q8TBB1
Q15654	Q9P0T4
Q9Y5K5	P62195
O43765	Q8TCZ2
Q96PN8	P15884
Q04864-2	P31751
O94868	Q9NUQ8
Q86V42	Q8IXK0
Q9H469	Q9HAU4
P63165	Q86UW9
Q53FD0-2	Q9NZQ3-3
Q7Z3Y8	Q15052
P78424	Q9NZV7
Q8IUC1	Q86UW9
Q9UQB9	A2RRN7
Q06710	Q08117-2
Q02577	Q9H5J8
Q6IPR1	P38117
P15941	P00533
P49841	Q9P0R6
P52738	Q8NHQ1
P20273	P29350
Q8TBK6	O00560
P0CG20	O15049
Q9BVG8	Q8WWE8
A1KXE4-2	P17482
Q5JR59-3	Q13526
P50542	P07195
Q6ZRS2-3	P26045
Q02363	A6NI15
P63165	G2XKQ0
O94875-10	Q13191
O00560	Q13838
Q13698	Q86UT5
O75426	P08238
Q96R06	Q96SN8
Q8IXL7-2	P80188
Q86YD7	Q15276
B0FTY2	P60409
Q3SY46	Q8WW24
Q96D03	O75679
Q96BH1	P62837
Q12933	Q8NA54
P34741	P34741
P15884	Q9GZQ4
Q5BKX5-3	Q6PEX3
Q8WXK3	Q9NWT6
Q14241	O15055
Q8NDP4	O95273
P51114-2	O75716
Q12983	O60313
Q15642-2	Q9Y4D1
Q2WGJ6	Q9BYQ0
Q9UPT5-1	Q9BVG8-5
P24522	Q9GZX7
Q7KZI7	Q9Y4B5
P61978	Q92608
Q49A26-4	Q00526
Q8NDC0	Q9Y5V3
P61006	Q01968
P55201-2	Q8N6Y0
Q9BRK4	P47897-2
P14373	Q9BUZ4
Q9UBR4-2	Q9NR21-1
Q86WT1	Q9NQC8
P27658	O43559
Q99750	Q9NQ87
O95231	Q3LI70
Q96MY7	Q86X02
P48061	Q6UXB2
Q04637	Q14240
Q96L34	P04156
O15055	P40692
Q8HWS3	P54646
Q8NFW5	Q14CS0
O95070	O60861-1
Q9UPV0	Q92989
P05787	P08779
Q8TA86	Q8N9Q2
Q96FJ2	Q86UE8
P51116	Q9UBU8-2
Q9Y2Q5	Q96GS4
O14579	Q9UKI2
O75688	P32121
O76081	Q9NQS3
O14893	Q16637-2
Q7RTY0	Q9HDC5
Q96PV4	Q6PI77
Q6P1K2	Q9H410
P0C7H8	Q96S52
O75925	P04637
Q8WTP8	Q15415
Q6NZ44	O00560
Q8WXD2	O00560
Q13490	Q96FW1
A0A0C4DGF1	Q9HBE1-4
Q9H614	Q8IZU0
Q9NZZ3	O95630
O75716	Q5T749
Q70EL1-9	Q92529
P53667	O95835
Q96DZ9-2	O60664
P40306	O43186
Q9NRI5-2	Q14134
Q86TV6	Q9BYI3
Q8TDR0	Q9NWB7
Q93034	P0DMV8
Q16623	Q86W74-2
Q8IWL3	P07814
Q9BQ89	Q15323
P24864	Q96PU4
P78504	P46531
A2RRN7	Q9H788
Q8NCK3	Q8N8Y5
O75362	Q13547
P08779	P50151
Q68CZ1	Q9P0K7
Q96C57	P54274
P49639	A1A580
P23921	P23921
P56545-3	P54284
Q9NPA5	Q86V42
P08581	Q12913
Q3B820	Q8N1B4
Q9P1W9	O75541
O60568	Q15742
Q86YD7	Q9P0T4
P42858	Q9NP66
Q9BPW8	Q96RY7
Q13371	P49368
Q96K21-3	Q7Z479
Q08257	Q08257
Q9BXW9	P38398
O60641-3	Q9NYB9-2
O43639	Q5HYW2
Q08379	P49756
A6NEM1	O95863
E5KS60	Q96DZ9
P51955	Q8NG66
Q24JT5	P48723
Q9BWT7	Q9BYQ4
Q96PX8	Q9UHD9
A0A0S2Z4U3	Q9BYR9
A8MQ03	Q2TAL6
Q96PV7-2	Q08379
Q99081	Q9UJ70
P00533	P12931
Q6ZT21	P07307-3
A8KA13	Q9BZW7
Q86XF7	P0C7H8
Q93062-3	Q6RSH7
Q13952-2	O94888
P62316	Q9BW66
Q4LDR2	Q99735
Q9NYB0	Q96FN4
Q9Y3A0	O75208
Q7L190	O95751
O15151	Q9Y4L5
O15392-2	Q53HL2
P49901	Q5T752
Q9C005	Q96MA6
Q9BYV2	Q9H8E8
Q96DX7	Q9UDY6-2
O75771	P57678
P26196	O75420
Q8N0Z6	Q9NYA3
O60239	Q06187
Q12929	P49419
P06239	O43561
P43358	P14927
Q9NX04	Q53EZ4
Q6PJT7	P35638-2
Q9NUX5-1	Q96AP0
Q13526	Q12933
Q13574-2	P28749
V9HW80	Q14CS0
Q00613	O95817
O75541-2	Q59EK9-3
Q8TAU3	P60409
P18848	P05412
Q13557-8	Q8N0Z6
P42568	P51825
Q8ND90	O95990-3
P84022	Q96EP0
O95751	P56524-2
O00560	O75084
Q9H410	P45973
Q96ED9-2	Q3SY00
P15884	Q15973
O75069-4	O75069
P17661	Q49A26-4
Q9BRK4	Q8N8X9
Q15648	Q00987
Q8NA61-2	Q68DK2-5
Q8IYU2	Q96CV9
Q5T7P2	Q9BYQ4
O43759	Q969F0
Q96JS3	P50222
P30825	Q9GZY8-5
P60370	P0C7H8
Q15323	P17024
Q9BW83	Q86VQ0
O43173	O43173
Q8N715	P14373
Q99750	Q9HB75
Q96EX3	Q8WW35
P59991	Q8IYN0
P35222	P12931
Q92989	Q7Z6J9
Q9H714	Q14457
Q8NAV1	O00560
P55854	P23497
Q8N112	P26678
Q7Z3K3	P54253
O14607	Q14686
Q92552-2	Q7Z6G3-2
O14627	P61024
Q3LI66	Q15645
Q6PI48	P10809
P42356	P19320
Q9BYS1	Q5T753
O95416	Q96LM6
P47897	Q9Y2V7
Q9BYR5	P60410
Q9P209	Q9Y237
Q9BYR5	Q8N8B7
O00526	P05981
P63172	Q14204
Q5HYK9	P60409-2
Q2TAC2-2	O43615
Q96EG3	Q07627
P49910	O60437
P62166	P41271
P22392	Q8NI37
P26371	Q9H2F3
Q53FD0-2	P19012
Q9NWT6	P57078
P61964	Q9BVI0
Q12959-2	Q8IWK6-3
Q13489	P55211
P10074	Q07627
A0A0C4DGF1	Q96LM6
P60409-2	P60411
P27986	P08069
Q8IWV1	Q96FJ0
Q08117-2	Q96HA8
Q9Y3Q8	P84022
Q86YC2	Q14145
Q53H82	Q8IUQ4
Q9NRI5-2	O75558
Q8TBE0	Q9UGI0
Q9BYQ0	Q96HA8
Q9BPX5	P59998
Q14232	Q9NR50
P25791	Q04864
P54284	P55040
Q9BSI4	Q8IVW6
P21964	Q96BA8
Q8IWX8	Q8IUC1
A2RU14	Q9BZL3
O43169	A2A2Y4
Q6FHY5	Q99633
P26368	Q9UI36-2
P31947	Q9UJM3
Q13131	Q96JM7
P32243-2	Q96K80
Q5SXH7	Q92569
Q13136	Q14738
P12814	P00973
Q8N9I9	Q13882
Q6IBW4	Q8WWY3
A5PKU2	Q96HE8
Q9UHD9	P62979
Q8WTX7	Q96GY0
Q9NQB0-10	P14923
Q8TAU3	Q96HT8
Q13422-7	P62306
Q13643	Q99959-2
Q64LD2-2	A1KXE4-2
O95057	Q96KQ4
Q8N1K5-1	P06239
Q99836-1	Q99418
Q96LR5	Q96FW1
Q12948	Q07021
Q96LR7	O15217
P49023-2	P51451
Q00534	P30281
A0A024R4Q5	O95273
O95363	Q7Z3S9
Q9BYR5	Q86W54
P17028	P25791
Q3SY00	Q9BQ04
Q9Y2J2-3	P15884
Q9H668	Q8N7C3
P11274	P04637
P23508	O95696
Q12933	Q6BCY4
Q53FD0-2	Q8TD16-2
P59052	O76011
P19235	P19235
Q15427	P47897
P0C870	Q8TDS5
Q15323	Q9NQL9
Q9UGI0	P0CG48
Q96A72	Q9BT49
Q15910-2	P60411
Q9Y4H2	Q96EB6
O76015	Q0VDD7
P49761	Q8N2M8
Q9NQ94	Q04864
Q9NR22	O60506
P52272	Q99459
P15884	Q9UDX3
Q9UHP7-3	Q9Y342
Q96RT8	Q96CW5
P68431	P12956
Q05086-2	O95714
Q07687	P28799
Q86VP1	Q63HK5
Q6IA69	O14964
Q9P209	Q9Y5B8
Q08117-2	Q96EZ8
Q08AM6	Q7Z2F6
O75934	Q13155
Q3B820	Q86Y26
Q8TDY4	Q86UT5-3
Q96J02-2	Q15303
Q8WWX9	Q99750
P23497	Q59GP6
Q15915	Q99732
Q9BT88	Q9NQ11
Q9BXU8	P60410
Q8TCE9	Q8N9N5
Q99471	Q9Y242
P50222	A9UGY9
Q96QF0-2	P61006
Q6L8G8	Q9BYR5
P49639	Q9NP73-4
Q9BWT7	Q13835-2
Q9NWQ9	Q8TBN0
Q5JR98	Q99750
O00560	P49761
A0A0S2Z4Q4	O43513
Q6X4W1-2	Q86Z20
Q9ULW2	A8MQ03
P17036	Q08379
Q6A162	P20618
Q7Z3S9	Q52M75
P31943	P52597
O43524	P06400
Q07627	A0PJY2
A8K2R3	Q13287
Q3B820	Q9H257
Q9UGP5-2	Q96DZ9-2
O94992	Q15554
Q52LG2	Q5T749
Q92834	Q96KN7-4
P60412	P49639
Q00987	P31749
O14764	Q7Z3S9
P01137	Q07627
Q96HB5	O75558
O43298	P15622-3
Q9BYR2	Q5T753
Q8N8B7-2	Q9P2F8-2
Q96BA8	Q9UNK0
Q9UKJ5	Q9H8W4
P37840	Q9UI14
Q92838	Q4LDR2
Q14451	Q9NQ86
G3V1X1	Q13064
Q13077	Q8TES7-6
Q12815	Q6A162
Q9H5Z6	Q93062
P21333	Q99759
O60504	O14964
P55347	Q14192
Q04864	Q8TBZ8
Q14152	P08729
Q9NYF3	O60504
P26196	Q5JR59-3
Q96CS7	Q9BSL1
Q8N5M4	Q9BYV2
Q8N9N8	P42224
Q9BVC4	P42345
A0A0C3SFZ9	O14817
Q9BRC7	P50221
Q8TBU1	Q92838
Q9HD26	Q6UWP7
P60410	P43353
Q86UC2	Q96C74
O76011	Q99633
Q6L8G8	Q9BYQ4
O00560	Q3MJ62
Q9Y6K9	Q7L590
Q9P1C9	Q9Y6X0
Q9ULP0-2	P08247
O95236-2	Q15758
O00560	Q01105
Q15937	O76011
Q9BYQ6	Q9BYR8
P30519	P07307-3
Q7Z5V6-2	P54646
Q8NC51	Q12873
Q9UQB8	P00533
Q92552	Q9Y676
Q52LG2	P41182
O43559	O76011
P17020	Q9NVQ4-2
O43597	Q96SQ5
Q8NHQ1	Q7L5A3
Q9BYP8	Q6EMK4
P07196	Q08379
P15884-3	O00560
Q8IYR0	Q49A26
Q9Y4C2-2	Q9UKT9
P60411	Q15910-2
A2RU56	P28799
P17482	Q16082
Q96G42	B7ZLY0
Q92843	Q96LC9
Q6ZNE5	Q96F24
O43524	Q92974
Q96D03	P31749
Q08AM6	P0C870
Q969V4	O14647
P00533	Q96A65
Q6IQ55	Q9UPV0
Q8WXA2	Q53GC0
Q0VD86	Q9BSK4
Q8WWY3	Q7Z3S9
Q5T753	Q9BYP8
P49901	Q9BYR5
Q9BQ66	Q5TA82
A5D8V6	O43186
Q8N4P3	Q5VU62
Q14416	P28223-1
Q8TDQ0	P13688
Q9BQ66	Q9NWL9
O75604	Q8TD16-2
Q8WV44	Q9UPG8
Q6KB66-2	O76013-2
O14503	Q8TAP4-4
P08571	Q12841
Q92730	P53365
Q9NYB9-2	Q9H3R5
O14964	O76011
P10275	P17535
Q9BYQ4	O76003
O95619	Q9Y230
Q0VDD7	P36406
O43186	P17931
Q13137	Q99471
P51636	Q03135
Q6A162	Q12815
O14929	Q09028
Q53GC0	Q9H6Z9
Q9BYQ6	Q5TA77
P36406	Q8NA54
Q9BZR6	P49639
Q3B820	Q9BVG8-5
Q5VU43-2	Q96GY3
Q04206	Q04206
O60313	Q9NTG7
Q86Z23	Q9UHD9
Q96EZ8	Q14919
Q9UIA0	Q63ZY3
Q96AG4	Q9H0R3
Q9UGL9	Q6L8H2
Q8WY64	Q9C086
Q499Y1	Q8NAE3
O14818	P60900
Q6A162	Q8N720
Q6NYC8	Q68D86
P23142-4	Q5T7P2
Q9BSM1	Q99496
O95429	P42575
Q9UJV3-2	P28702-3
P49336	Q9NPJ6
Q6FHY5	Q9HC98-4
Q8TAX7	P02810
P27361	Q9C0H2
P30154	O43815
Q96GN5	A0A0C4DFT8
Q99990	Q15562-2
P09234	P0C870
P60520	Q8IZE3-2
Q9BTT4	Q9BUE0
P60410	Q9BRU9
Q12771	Q15366
Q03252	P78424
Q0VD86	Q5SWW7
Q9NRD5	Q969R2-2
Q93062	Q9BZS1
P09683	O14770-4
Q9NVM1	P49639
Q8N684	P19320
Q15323	Q8TAB5
P04150	P00533
Q9P0T4	Q8NA61
Q9BWG6	Q96I34
P30876	P01106
Q6PD62	Q14241
O75665	Q6ZU80
Q92569	P22681
P61289	Q99757
O94875-10	O15372
P08670	P17661
Q8TBB1	Q6ZNE9
P60410	Q5T619
P60410	O76083
Q9UKV8	Q9BVP2
Q96KQ4	Q8NB25
O95429	Q96A10
Q8WX92	O75525
Q16539	Q16644
Q6ZW49	Q14686
Q12933	P55040
Q8WWB5	Q8IVW4
P46063	O00629
Q9ULS6	A8MQ03
P04406	P35228
Q8N668	P35670
Q96KN1	Q9BXS5
Q9UKT9	Q99471
P07947	Q3SY00
Q9UMX0-2	Q92575
Q9H788	Q86X02
Q13287	Q77UU1
P32242	P60411
Q6ZMJ2-2	Q86Z23
O75971	P37198
A0A0A0MR97	Q96GX9
Q15303	Q13895
Q9UHD9	P27987
Q8NE01	Q07627
Q6ZN57	O15397
Q07817-1	P10909-4
Q63ZY3	P31321
Q8TD31-3	Q96HA8
Q92747	O15144
Q9H3S7	Q7Z3S9
O75400-2	Q96LM5
P43360	Q16619-2
P02649	P00738
Q9NT62	Q70IA6
P78358	Q6ICB0
Q12983	Q96D05-2
Q13084	Q9UKT9
A0A0C4DGV4	Q8NHQ1
P57682	Q92997
P50281	Q96AP4
Q14457	P54252-1
Q9UBB9	A0A024R8L2
Q9UNK0	Q07820
Q9BWT7	Q96A72
Q9NRY6	O75340
Q9H788	Q9NRD5
P86479	Q08AM6
O43463	Q9BXL8
P55072	Q9UNN5
Q6P9G8	Q9Y2J4-4
Q96JN0	P56545
P78337	P78385
Q9Y6K1	P56279
Q86Y82	O95721
Q3LI77	P49639
Q15025	Q14241
P54274	Q96BK5
Q719H9	Q96SI1-2
O00505	Q8NA19-2
Q9Y2B9	P63167
P48443	P13631
Q96I27	P60411
Q8IUQ4-2	O95045-2
Q7Z2X4	Q8N9N5
Q9BTK6	O14686
Q17RB0	O75478
P43365	Q06732
Q14145	Q5JTC6
Q9HCM9	Q96GG9
Q99816	Q15323
P11387	P19320
Q14432	Q9Y6D5
Q96M61	Q8TBB1
O76015	P48668
Q9H8Y8	Q9H7C9
Q12934-2	Q8TD31-3
P15884	Q9ULV0
O14733	P45983
P20618	Q49A26-4
Q9BVX2	A2RU14
Q8N5N6	Q8NF64-2
Q8N8B7-2	Q9UJV3-2
P78317	O14633
P13010	Q9H4A6
Q96PU8	O43251
Q9UMX0	Q96DC7
Q9BYR2	P60410
Q8N402	P50458
Q13952-2	Q9BUT1
A1L4K1	Q8TD31-3
Q9UHD9	Q8NE01
Q9GZT6	P04183
O76003	Q9BQ66
Q9Y6D9	Q2TBE0
P57078-2	Q99932-2
Q9NWW6	Q86VP1
Q5XKE5	A1A4E9
Q8TCT0	Q9BYR7
P78317	Q9BUZ4
Q99732	Q03989
Q14191	P45973
P07992	P23025
Q9UBT2	G2XKQ0
O43765	P05121
O75525	Q5VWX1
Q02930-3	P01100
Q9Y265	O43156
O00767	O15393-2
Q96HH9	Q9BTV4
P52655	P23511
P36873	Q96KQ4
Q99750	Q6EMK4
O00300	Q9Y6Q6
Q9UDY2	P63104
Q15560	Q6PI77
O95833	P35548
P49366	Q49A26-4
O60645-3	A1L4K1
Q5S007	P20700
P46108	P10721
Q02447	Q06546
O15344	Q0VDC6
P29317	P08238
P60410	O95231
Q13077	Q5W150
O00471	Q68D86
Q8IXK0	P35227
P00533	Q13239
Q96GM5	Q9NYB9-2
Q9UJX5	P60006
Q6UN15	P41227
Q16665	Q13438
Q6VN20	Q9H7D7
Q9Y2J4-4	Q9Y217
P19838	Q14690
Q15038	Q969T4
A0A090N7T1	Q9UGI0
Q9BW66	Q9BX70
P62993	O43561
Q96T51	O75928
Q93034	Q9NPC3
Q9NZD8	O95563
Q05086	Q6IE81
Q9NWW7	P13196
Q99081-3	Q6XD76
Q9Y2I6	Q7L590
Q8N5K1	P49638
